scorer,,,X,X,X,X,X,X,X,X
labeled-data,8_D1,img05445.png,458.0655703008063,462.5113727998507,450.5814832988703,455.02728579791466,449.14223579849795,402.6386767843626,,
labeled-data,8_D1,img06012.png,459.79266730125306,408.68351628592626,449.4300852985724,410.1227637862986,424.6750282921687,377.59577027788436,,
labeled-data,8_D1,img06204.png,356.85774580901875,143.505493656309,366.9324783116249,129.97656715280925,388.5761263685003,90.19085709482071,,
labeled-data,8_D1,img10038.png,88.83725679015727,209.12753993127868,79.26387828838703,220.33539768944874,58.249144991818184,269.1362783448142,,
labeled-data,8_D1,img10214.png,82.10244957509872,409.4208863851815,59.74665335003408,409.77574029351587,30.293778958282275,393.8073144184697,,
labeled-data,8_D1,img11016.png,384.00747397285807,39.21813229655796,371.2550945268988,38.14263041557345,317.4800004776731,41.52277918438192,,
labeled-data,8_D1,img11762.png,463.1196813269242,449.4742849546284,461.9521961437815,438.9669183063439,468.9571072426378,399.7394161527488,,
labeled-data,8_D1,img12671.png,282.00504403491925,450.8620831607645,294.69124930550913,446.48752961918177,345.43607038786877,447.3624403274983,,
labeled-data,8_D1,img13910.png,442.9886143651637,435.55114576522493,440.8013375943723,444.7377082025487,471.4232123854514,445.6126189108652,,
labeled-data,8_D1,img16088.png,,,441.6762483026888,440.36315466096596,460.9242838856528,456.54900276482203,,
labeled-data,8_D1,img17534.png,432.4896858653651,435.9886011193832,440.363882240214,445.6126189108652,457.86209640654494,472.7348508686781,,
labeled-data,9_D1,img00824.png,66.79392835912694,418.6993926288209,80.10325944695387,424.5368185445346,124.46769640637699,436.6786644492193,,
labeled-data,9_D1,img01350.png,107.42241273249337,428.27277113059154,106.25492754935065,442.98308443818974,125.86867862614824,479.4086221522426,,
labeled-data,9_D1,img02035.png,240.60940294700293,453.2661552369096,224.99583098029115,462.4923568536029,,,,
labeled-data,9_D1,img02153.png,120.88593291166603,498.2135151526762,133.8287573559599,486.8885437639191,156.47870013347415,438.352952097817,,
labeled-data,9_D1,img03415.png,222.81067541048026,377.41382033926686,229.82137198447276,387.6602230243328,260.5605800396707,403.2994692278545,,
labeled-data,9_D1,img05005.png,451.22025237552714,286.97763006463356,454.4559584866006,303.15616062000095,459.8488020050563,359.241733211941,,
labeled-data,9_D1,img05652.png,410.2346416352632,324.72753469382405,413.47034774633664,343.6024870084193,406.45965117234414,393.755931730058,,
labeled-data,9_D1,img05744.png,381.21250494403256,417.84643858337773,367.01834861065817,418.2012924917121,333.3072273188941,435.2342800917613,,
labeled-data,9_D1,img07156.png,322.23437316980943,460.2056532807237,308.2129800218244,467.7556342065618,278.32492511177367,483.98293616768603,,
labeled-data,9_D1,img07501.png,324.52999767729506,459.339165718168,312.71870311502164,467.2133620930169,283.2468658336468,482.0993960560142,,
labeled-data,9_D1,img07690.png,318.8694210005044,469.21565014734097,304.3087435006738,472.4513562584144,268.1766919270201,477.30491542502466,,
labeled-data,9_D1,img09488.png,207.77684452031536,463.28352227703954,218.02324720538135,468.1370814436498,250.38030831611601,461.66566922150287,,
labeled-data,9_D1,img11679.png,222.87680637199153,461.1263848696573,235.8196308162854,465.4406596844219,268.1766919270201,472.99064061026,,
labeled-data,9_D1,img11927.png,237.97676822366773,445.4871386661355,246.06603350135143,460.0478161659661,268.1766919270201,475.6870623694879,,
labeled-data,9_D1,img13083.png,201.30543229816843,420.1407741293933,211.01255063138885,432.54431422184166,247.14460220504256,446.0264230179811,,
labeled-data,9_D1,img14785.png,251.4588770198072,434.16216727737833,262.2445640567188,431.46574551815047,294.06234081560785,410.97294014801855,,
labeled-data,9_D1,img15968.png,274.1088197973215,453.0371195919736,283.2766537786963,463.28352227703954,324.2622645189602,465.9799440362675,,
labeled-data,9_D1,img16738.png,326.9586862781881,440.09429514767976,316.17299924127656,454.11568829566477,273.5695354454759,436.8585890366063,,
labeled-data,9_D1,img18405.png,311.3194400746664,450.3406978327457,299.9944686859092,450.8799821845913,264.94098581594665,446.56570736982667,,
labeled-data,9_D1,img19413.png,311.3194400746664,453.5764039438192,297.2980469266813,461.1263848696573,263.8624171122555,462.74423792519406,,
